"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","67166ee7b57030fe904f20cb","Wake Up","","LUC","EDM Spotlight","Dirtysnatcha Records","5/19/2020","5/19/2020",="198342476710","DSR15","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","67166ee7b57030fe904f20ca",="1",="1","Wake Up","","LUC","QZ5FN2003053","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Lucas Powers <Lyricist>, Lucas Powers <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:02""","","no","no","L U  C. When I wake up. Take me away","","","Lucas Powers","False","False",
"Audio","6716728ab57030fe904f4bbb","Most Dangerous","","Meechie Murda, Geeku, Sinister Bass","EDM Spotlight","Dirtysnatcha Records","8/5/2022","8/5/2022",="198342503812","DSR71","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","6716728ab57030fe904f4bba",="1",="1","Most Dangerous","","Meechie Murda, Geeku, Sinister Bass","GBWUL2241457","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Mark Remil Aco Ocampo <Lyricist>, Mark Remil Aco Ocampo <Composer>, Nakeem Richardson <Lyricist>, Nakeem Richardson <Composer>, Demetrius Luster <Lyricist>, Demetrius Luster <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:01""","","no","no","danger danger danger good bye
Weapons
Weapons Activated","","","Mark Remil Aco Ocampo,Nakeem Richardson,Demetrius Luster","False","False",
"Audio","6716728ab57030fe904f4bbf","Sasori","","BBX, Geeku","EDM Spotlight","Dirtysnatcha Records","6/15/2022","6/15/2022",="198342504765","DSR68","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","6716728ab57030fe904f4bbe",="1",="1","Sasori","","BBX, Geeku","GBRKQ2245736","$0.91 ($1.29 SRLP) - T3","Dubstep","Japanese","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Nakeem Richardson <Lyricist>, Nakeem Richardson <Composer>, Jordan Reid <Lyricist>, Jordan Reid <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:36""","","no","no","これ以上考える必要が。

若槻に入ったときのいざこざ以来じゃないかと。憂鬱な。

文がの。

3代目の性格のバランスシートは。

これ以上の。

暁に入ったときのいざこざ以来だ。いつだったかな。

自分を支えながら。

これ以上お金を使って見たことも。若槻に入ったときのいざこざ以来やらなかったか？唯一だったな。

早く脇の下。

3代目力加減をバランス。

維持を他の人にて。

暁に入ったときのいざこざ以来だ。いつだったかな。

自分を使うのは。

いつだったかな。

あれは。","","","Nakeem Richardson,Jordan Reid","False","False",
"Audio","6716728a126997c258b6fe08","Spicy Tune","","Scafetta, Monsters Everywhere","EDM Spotlight","Dirtysnatcha Records","8/19/2022","8/19/2022",="198342503508","DSR72","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","6716728a126997c258b6fe07",="1",="1","Spicy Tune","","Scafetta, Monsters Everywhere","GBWUL2257078","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Andres Frutos <Lyricist>, Andres Frutos <Composer>, David Scafetta <Lyricist>, David Scafetta <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:31""","","yes","no","I'm not upset just a little disappointed.
way to keep it spicy. Dont touch my 
you're fucking sausage
I am dombledoyle ill see you in person
keep it spicy","","","David Scafetta,Andres Frutos","False","False",
"Audio","6716728db57030fe904f4bc3","Riptide","","David Vance, Blue","EDM Spotlight","Dirtysnatcha Records","7/1/2022","7/1/2022",="198342508046","DSR64","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","6716728db57030fe904f4bc2",="1",="1","Riptide","","David Vance, Blue","GBRKQ2211179","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Christopher Michael Harris <Lyricist>, Christopher Michael Harris <Composer>, David Austin Vance <Lyricist>, David Austin Vance <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:18""","","no","no","I keep on trying to swim but I drift away 

There’s sometime about you memory I can’t escape 

You’re flooding my head and I’m starting to drown 

I’m reaching for air but you’re pulling me down 

You’re my riptide ahhh ide ahhh ide 

You’re my riptide ahhh ide ahhh ide 

You’re my riptide 

I know that it’s been years but it’s feeling like days…

There’s sometime about your memory I can’t replace…

You’re flooding my head and I’m starting to drown 

I’m reaching for air but you’re pulling me down 

You’re my riptide ahhh ide ahhh ide 

You’re my riptide ahhh ide ahhh ide 

You’re my riptide","","","Christopher Michael Harris,David Austin Vance","False","False",
"Audio","6716728d126997c258b6fe0c","Suffer","","Phobos & Deimos","EDM Spotlight","Dirtysnatcha Records","9/2/2022","9/2/2022",="198342503287","DSR73","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","6716728d126997c258b6fe0b",="1",="1","Suffer","","Phobos & Deimos","QZTRX2218697","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Sebastian Estevanott <Lyricist>, Sebastian Estevanott <Composer>, Bardy Estevanott <Lyricist>, Bardy Estevanott <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:55""","","no","no","How many sins have you committed against me? Your soul is mine. Suffer. Suffer. Your sould is mine. I'll see you suffer as I have suffered. Your sould is mine. Your soul is mine","","","Sebastian Estevanott,Bardy Estevanott","False","False",
"Audio","6716728e7056a2b18cfd6bd6","MAYKYU","","BANXY, Shockz","EDM Spotlight","Dirtysnatcha Records","9/30/2022","9/30/2022",="198342502624","DSR75","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716728e7056a2b18cfd6bd5",="1",="1","MAYKYU","","BANXY, Shockz","QZTRX2279102","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Jordon Ainger <Lyricist>, Jordon Ainger <Composer>, Tanner Swithenbank <Lyricist>, Tanner Swithenbank <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:04:27""","","yes","no","shut the fuck up
yes sir
you make me wanna say
drop
make you wanna say
fucking
check","","","Tanner Swithenbank,Jordan Ainger","False","False",
"Audio","67167290126997c258b6fe14","Apparition","","CVLVALRI","EDM Spotlight","Dirtysnatcha Records","8/12/2022","8/12/2022",="198342507926","DSR63","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","67167290126997c258b6fe13",="1",="1","Apparition","","CVLVALRI","GBRKQ2204805","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Leo Alecsis Gabriel Dalipe <Lyricist>, Leo Alecsis Gabriel Dalipe <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:37""","","no","no","the father sun is two","","","Leo Alecsis Gabriel Dalipe","False","False",
"Audio","67167290b57030fe904f4c9f","Fate","","Twisted, Chutez & Ladderz, R3mark","EDM Spotlight","Dirtysnatcha Records","6/13/2022","6/13/2022",="198342508060","DSR66","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","67167290b57030fe904f4c9e",="1",="1","Fate","","Twisted, Chutez & Ladderz, R3mark","GBRKQ2245602","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Drew White <Lyricist>, Drew White <Composer>, Jacob Kramer <Lyricist>, Jacob Kramer <Composer>, Chad Page <Lyricist>, Chad Page <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:06""","","no","no","Your fate is sealed indubitably
indubitably
Your fate is sealed indubitably
indubitably
Your fate is sealed indubitably
indubitably","","","Drew White,Jacob Kramer,Chad Page","False","False",
"Audio","67167291126997c258b6fe18","Ground N' Pound","","Akronym, FIGMVNT","EDM Spotlight","Dirtysnatcha Records","7/6/2022","7/6/2022",="198342504093","DSR70","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","67167291126997c258b6fe17",="1",="1","Ground N' Pound","","Akronym, FIGMVNT","GBRKQ2274076","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Christopher May <Lyricist>, Christopher May <Composer>, Joseph Torres <Lyricist>, Joseph Torres <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:24""","","no","no","20 hours 59 minutes cordinating universal time
hit the ground like
blahh
haha hee hu
hu haha 
20 hours 59 minutes cordinating universal time
hit the ground like
rock to the
haha
he hu
hahahehu
rock to the","","","Joseph Torres,Christopher May","False","False",
"Audio","671672937056a2b18cfd6bde","Radioactivity","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","5/27/2022","5/27/2022",="198342500118","DSR53","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/27/2024",,,"AudioTrack","671672937056a2b18cfd6bdd",="1",="1","Radioactivity","","In Orbit Dubz","USLZJ2286474","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Lyricist>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:37""","","no","no","You are in danger, danger danger danger danger danger danger danger. you are in danger radioactivity
You are in danger, danger danger danger danger danger danger danger. you are in danger radioactivity","","","Simon Shaheen","False","False",
"Audio","67167293126997c258b6fe20","Always Got Me","","Ennaut","EDM Spotlight","Dirtysnatcha Records","2/11/2022","2/11/2022",="198342494790","DSR50","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/23/2024","10/23/2024","josh.erickson@ingrooves.com","10/23/2024","10/23/2024",,,"AudioTrack","67167293126997c258b6fe1f",="1",="1","Always Got Me","","Ennaut","QZ5FN2248162","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Jason Moss <Lyricist>, Jason Moss <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:50""","","no","no","Let it out, let it out, just feel it
Cry it out, cry it all out to me

When you’re down, when your heart stops beating
You got me, always got me","","","Jason Moss","False","False",
"Audio","6716750ab57030fe904f6bac","No Traces","","Trenches, Virg™","EDM Spotlight","Dirtysnatcha Records","4/5/2024","4/5/2024",="198342361740","DSR130","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/4/2024",,,"AudioTrack","6716750ab57030fe904f6bab",="1",="1","No Traces","","Trenches, Virg™","GBRKQ2472806","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Tanner Sagle <Lyricist>, Tanner Sagle <Composer>, Virdell Robinson <Lyricist>, Virdell Robinson <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:12""","","yes","no","I'm feelin' lieutenant, baby, y'all, I'm feelin' menace In my mouth, I'm like the dentist Tap the bag back and forth with my dog, it's like it's tennis Bitch, I'm feelin' like a chemist when I'm cookin' on this home In this shit up in Coahuila, nigga, I need all the dope Red room, a cemetery, dead faces on the floor For a plate, I just ate, nigga, I still want some more Yeah, no traces I've been countin' up my money, love my blue faces Ain't nobody trippin' on me, neither ties laced You smokin' that quad, kush, when I'm smokin' flames I've been movin' heavy, boy, it's go by time, I waited I'm a heavyweight, dawg, last time that I waited Niggas switchin' up, but I'm ten toes on the pavement I just took a natty charge, yep, I feel amazing I'm a one-on-one, baby, ain't no dammit, promise how I'm winnin' Had to call God, cuz the devil got me sinnin' Come and get your shawty, tryna get me out my linen I can see the snake in grass, so I'm just in the venom Pick a shot, I'm shootin' back, nigga, please don't play the victim I'ma get this cash, either way, I'm gettin' in it I'm feelin' lieutenant, better yet, I'm feelin' menace In the mouth, I'm like the dentist Cut the bag back and forth with my dog, it's like it's tennis Bitch, I feel like a dentist when I'm cookin' on this off In this shit, I make a real up, nigga, I need all this dough Bedroom, a cemetery, dead faces on the floor Cold blades, I just ate, nigga, I still want some more Had to call God, cuz the devil got me sinnin' Come and get your shawty, tryna get me out my linen I can see the snake in grass, so I'm just in the venom Pick a shot, I'm shootin' back, nigga, please don't play the victim I'm feelin' lieutenant, better yet, I'm feelin' menace I'm like the dentist, back and forth with my dog, it's like I'm feelin' lieutenant, better yet, I'm feelin' menace In the mouth, I'm like the dentist Tap the bag back and forth with my dog, it's like it's tennis Bitch, I feel like a dentist when I'm cookin' on this off No traces, I be countin' up my money like my blue faces Ain't nobody strippin' on me, need the ties laced You smokin' that quad, cuz when I smoke it's laced I've been movin' heavy, boy, it's go by time, I waited I'm a heavyweight dog, last time that I waited Niggas switchin' up, put up ten toes on the pavement I just took a net, he charged up, I feel amazing I'm a one-on-one, baby, ain't no damn replacement Had to call God, cuz the devil got me sinnin' Come and get your shawty, tryna get me out my linen So I'm dodgin' the venom Nigga, please don't play the victim Either way, I'm gettin' me Feelin' menace In the mouth, I'm like the dentist Tap the bag back and forth with my dog, it's like it's tennis","","","Tanner Sagle,Virdell Robinson","False","False",
"Audio","6716750e126997c258b71618","Apple Sowce","","Autokorekt","EDM Spotlight","Dirtysnatcha Records","5/24/2024","5/24/2024",="198342768341","DSR134","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/23/2024","10/23/2024","josh.erickson@ingrooves.com","10/23/2024","10/23/2024",,,"AudioTrack","6716750e126997c258b71617",="1",="1","Apple Sowce","","Autokorekt","QZTRX2474922","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Anthony Autolino <Lyricist>, Anthony Autolino <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:12""","","no","no","Autocorrect or Auto Getting faded, we expected they gon' hate it They ain't wanna see us make it Now they salty cuz we made it We ridin' in that old school Chevy with the top back Butterfly dose, watch him flutter when I stop that Know the way I frost, baby, drippin' diamonds in the cross Wood plane, grippin' with the gauze, know that had to cost See me lane switchin' in the whip, color applesauce See me lane switchin' in the whip, color applesauce Why you tryna ride with the pits if you just a pup? Why the hell you keep rollin' dice when you add a lump? Why the hell would I even care? I done had enough Why you tryna act stand up? You know you a dump Ridin' in that old school Chevy with a tap back Butterfly blues, watch me follow when I stop that Game in my palm, ain't no way I'll ever trap that Big stage, drinkin' on the roll, look at my back Ridin' in that old school Chevy with a tap back Butterfly blues, watch me follow when I stop that Game in my palm, ain't no way I'll ever trap that Big stage, drinkin' on the roll, look at my back Switchin' in the whip, color applesauce Pop, pop, pop, pop, swatchin' on the whip Color applesauce, pop, color only lane Switchin' in the whip, see me lane switchin' in the whip Color applesauce, see me lane switchin' in the whip Pop, pop, pop, pop, switchin' in the whip Color applesauce, pop, color only lane Switchin' in the whip, see me lane switchin' in the whip Color applesauce, see me lane switchin' in the whip Gettin' fettin' faded, we expect that they gon' hate it They ain't wanna see us make it, now they salty cause we made it Ridin' in that old school Chevy with a tap back Butterfly blues, watch me follow when I stop that Game in my palm, ain't no way I'll ever trap that Big stage, drinkin' on the roll, look at my back Game in my palm, ain't no way I'll ever trap that Big stage, drinkin' on the roll, look at my back Why you tryna ride with them pits if you just a pup? Why the hell you keep rollin' dice when you rattle up? Why the hell would I even care, I done had enough Why you tryna act stand up, you know you a thug Switchin' in the whip, color applesauce Pop, pop, pop, pop, switchin' in the whip Color applesauce, pop, color only lane Switchin' in the whip, color applesauce See me lane switchin' in the whip Color applesauce, pop, pop, pop, switchin' in the whip Color applesauce, pop, color only lane Switchin' in the whip, see me lane switchin' in the whip Color applesauce, see me lane switchin' in the whip","","","Anthony Autolino","False","False",
