"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers/Composers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","67167296126997c258b6fe2c","Demons","","Scafetta, Raddix","EDM Spotlight","Dirtysnatcha Records","5/25/2022","5/25/2022",="198342507834","DSR58","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","67167296126997c258b6fe2b",="1",="1","Demons","","Scafetta, Raddix","GBRKQ2203029","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Joshua Martin <Writer>, Joshua Martin <Composer>, David Scafetta <Writer>, David Scafetta <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:04:28""","","yes","no","If I may be gone, you mean you don't like you change your life. Demands no blood. Needs a sacrifice in love. And I... You can close your eyes and take some time to prepare to fight. It's a cold world. And it just got colder. I still fuck off, and I still get vulnerable. I learn nothing from all of it.

Certainly not on the plane with the world on my shoulders. It's a small price I gotta pay back if I wanna make a change in the world someday. That's what I've been told since I was born. And it ain't getting better at all. I'm barely breathing, and stuff is ticking over from me. Yeah, I'm barely breathing; I'm getting weight in my knees.

I'm getting down with my jeans and you.

I mean, getting down. Getting down with my demons. You're...

I've been doing my...

If you get down in my...

Yeah.

Get down! My... You've been down since. You were my friend. Keep saying all the things that you say. Why you always complain? Let it again. You don't believe it. I can't be thinking upon it. She's been a dream, a dream. And it's just you and me in fantasy. She's the... That's okay with me. Cause it's a small price I gotta pay.

If I wanna make a change in the world someday. That's what I've been told since I was born. And it ain't getting better at all. I'm barely breathing. Sound is ticking over me. Yeah, I'm barely breathing; I'm dead weight in my knees. I'm getting down with my chin. And still with my... Yeah, yeah, I'm yeah, yeah, yeah, I...

I think getting down, getting down with my demons.

I got to be getting down with my...

Getting down, getting down with my demons I...

See you be popping up with an enemy from the taking off from me. The baby again. We get down. Meaning here I'm in my kingdom. Back to be my to be blame. Oh, got to be my.","","","David Scafetta","False","False",
"Audio","67167296126997c258b6fe30","Radiance","","BOU$HY","EDM Spotlight","Dirtysnatcha Records","9/24/2021","9/24/2021",="198342492130","DSR43","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","67167296126997c258b6fe2f",="1",="1","Radiance","","BOU$HY","GBWUL2118332","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Max Bouchard <Writer>, Max Bouchard <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:25""","","yes","no","Boushy.
Fuck you
Boushy
Fuck You","","","Max Bouchard","False","False",
"Audio","67167298126997c258b6fe36","GO MAD","","DSTRTN, CRiiOZ","EDM Spotlight","Dirtysnatcha Records","5/31/2022","5/31/2022",="198342500286","DSR56","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","67167298126997c258b6fe35",="1",="1","GO MAD","","DSTRTN, CRiiOZ","USLZJ2297741","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Colton Daniel Maynard <Writer>, Colton Daniel Maynard <Composer>, Neil Bryden Turcotte <Writer>, Neil Bryden Turcotte <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:18""","","no","no","You will die by my
your reality has been distorted 
criioz
raaaaaaaagh
check
yeahhhhh
check
check
check
check
check
check
check
you will die by my
your reality has been distorted 
criioz
yeahhhhhhhh
check
check
check
check
check
check
check
yeahhhhhhhh
check
check
check
check
check
check
check","","","Colton Maynard,Neil Turcotte","False","False",
"Audio","67167299b57030fe904f4ca3","Big Body","","BOU$HY, Eazley","EDM Spotlight","Dirtysnatcha Records","1/17/2022","1/17/2022",="198342494042","DSR48","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","67167299b57030fe904f4ca2",="1",="1","Big Body","","BOU$HY, Eazley","QZ5FN2216262","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Alfred Rice <Writer>, Alfred Rice <Composer>, Max Bouchard <Writer>, Max Bouchard <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:31""","","no","no","big bodies what you came
big bodies what you came
Big bodies big bodies big bodies
big bodies big bodies what the 
big bodies big bodies 
what the fuh
what the fuh
big bodies what you came","","","","False","False",
"Audio","671672997056a2b18cfd6be6","Giving Up VIP","","CHRMNDRS, SEEING\\DOUBLE","EDM Spotlight","Dirtysnatcha Records","11/2/2021","11/2/2021",="198342492154","DSR44","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","671672997056a2b18cfd6be5",="1",="1","Giving Up VIP","","CHRMNDRS, SEEING\\DOUBLE","GBWUL2158623","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Panagiotis Karzis <Writer>, Panagiotis Karzis <Composer>, Christopher Legris <Writer>, Christopher Legris <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:04:56""","","yes","no","submit to me and I'll rip your
There's nowher to run There;s nowhere to go
whats up whats up whats up whats up whats up whats up whats up whats up 
giving up 
VIP
whats up whats up whats up whats up whats up whats up whats up whats up 
giving up 
FUCK YOU
Theres No where to run, Theres no where to go
whats up whats up whats up whats up whats up whats up whats up whats up 
giving up 
FUCK YOU","","","Panagiotis Karzis,Christopher Legris","False","False",
"Audio","671672997056a2b18cfd6bea","Telekinese","","Chackk, Kamas","EDM Spotlight","Dirtysnatcha Records","5/20/2022","5/20/2022",="198342500170","DSR52","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","671672997056a2b18cfd6be9",="1",="1","Telekinese","","Chackk, Kamas","USLZJ2292920","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Henry Rolfe <Writer>, Henry Rolfe <Composer>, Jannik Kairies <Writer>, Jannik Kairies <Composer>","Lab10 Publishing <BMI>","yes","","","=""00:04:06""","","no","no","Telekinese","","","Henry Rolfe,Jannik Kairies","False","False",
"Audio","67167299b57030fe904f4ca7","Torture","","Twisted, Chutez & Ladderz, R3mark","EDM Spotlight","Dirtysnatcha Records","6/6/2022","6/6/2022",="198342508053","DSR61","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","67167299b57030fe904f4ca6",="1",="1","Torture","","Twisted, Chutez & Ladderz, R3mark","GBRKQ2224624","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Drew White <Writer>, Drew White <Composer>, Jacob Kramer <Writer>, Jacob Kramer <Composer>, Chad Page <Writer>, Chad Page <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:59""","","no","no","Why torture myself. I can just torture you","","","Drew White,Jacob Kramer,Chad Page","False","False",
"Audio","6716729fb57030fe904f4cab","Red Sky","","Champagne Poppers","EDM Spotlight","Dirtysnatcha Records","6/30/2021","6/30/2021",="198342491591","DSR40","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","6716729fb57030fe904f4caa",="1",="1","Red Sky","","Champagne Poppers","GBRKQ2120796","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Carson Johnson <Writer>, Carson Johnson <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:55""","","yes","no","Will you please keep and cover the sky? Sky and everything you can expect. Because the stars are all in my hand. Will you stay with me tonight? I need you by my side. Everything seems to change in the red sky.
red sky
in a world with red sky
in a world with red sky
in a world with red sky
sky sky sky sky sky
in a world with red skies
in a world with red skies

Everything changes. And the red skies. I love the way it matches both our red eyes. As long as we're together, I see that strikes you one place. And just... I just long and stare at the sky. will you please take my hand. We can say fuck it and leave we don't need a plan.   I've never been a thief believe that I will take a stand. I see it in my dreams so I'm a need to see a sky of red

Will you please take my hand. We'll go where the skies are red. I'd rather go there instead berceuse the stars are in my head. Will you stay with me tonight? I need you by my side. Everything seems to change it all in the big red sky.

red sky
In a world where the red skies","","","Carson Johnson","False","False",
"Audio","6716737bb57030fe904f5753","Black & Gold","","BBX","EDM Spotlight","Dirtysnatcha Records","9/15/2023","9/15/2023",="198342479889","DSR96","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716737bb57030fe904f574f",="1",="1","Eight Six","","BBX","QZTV32366095","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Jordan Reid <Writer>, Jordan Reid <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:04:09""","","yes","no","hahaha Haters gonna hate riding in my eight six
all these bitches basic rollin in my eight six
riding low I take sips duckin in my eight six
revin up the straight six riddin in my riddin in my
haters gonna hate trick riding in my eight six
all these bitches basic rollin in my eight six
riding low I take sips duckin in my eight six
revin up the straight six riddin in my riddin in my
eight six 
riding in my eight six
eight six","","","Jordan Reid","False","False",
"Audio","6716737bb57030fe904f5753","Black & Gold","","BBX","EDM Spotlight","Dirtysnatcha Records","9/15/2023","9/15/2023",="198342479889","DSR96","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716737bb57030fe904f5750",="1",="2","Black & Gold","","BBX","QZTV32366677","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Jordan Reid <Writer>, Jordan Reid <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:58""","","no","no","black gold

hahaha","","","Jordan Reid","False","False",
"Audio","6716737bb57030fe904f5753","Black & Gold","","BBX","EDM Spotlight","Dirtysnatcha Records","9/15/2023","9/15/2023",="198342479889","DSR96","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716737bb57030fe904f5751",="1",="3","Shook","","BBX","QZTV32366682","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Jordan Reid <Writer>, Jordan Reid <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:57""","","no","no","scared to duck 
scared to look","","","Jordan Reid","False","False",
"Audio","6716737bb57030fe904f5753","Black & Gold","","BBX","EDM Spotlight","Dirtysnatcha Records","9/15/2023","9/15/2023",="198342479889","DSR96","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716737bb57030fe904f5752",="1",="4","Crushed Glass","","BBX","QZTV32366684","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Jordan Reid <Writer>, Jordan Reid <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:06""","","yes","no","hahaha
s15 from the street to the trap. staying in my own lane while i coun


if you fuck with me then your swallowing crushed glass","","","Jordan Reid","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c5",="1",="1","Back Rooms","","In Orbit Dubz","QZWDD2257316","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Writer>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:05""","","no","no","The back rooms. The back rooms. Refer to the project under any of the following titles. warning, warning, warning. The back rooms. In Orbit Dubz. Warning, Warning. The Back Rooms. The Back Rooms. Refer to the project under any of the following titles. Warning, warning, warning. The back rooms. In orbit dubz. Warning, warning, warning. The back rooms","","","Simon Shaheen","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c6",="1",="2","Fuck It Up","","In Orbit Dubz","QZWDD2257318","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Writer>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:59""","","yes","no","So you know once you start there is no going back. Once you begin haha. There is no leaving. This means total commitment. Are you sure you're ready for that?
So you know once you start there is no going back
fuck it up. ugh huh. In orbit dubz
Turn it up. Ready with the laser. Fuck it up
yeah. Yes sir. Okay
So you know once you start there is no going back
fuck it up. ugh huh. In orbit dubz
Turn it up. Ready with the laser. Fuck it up
Yeah. yes sir. Okay","","","Simon Shaheen","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c7",="1",="3","Destroy","","In Orbit Dubz, DSTRTN","QZWDD2257331","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Neil Turcotte <Writer>, Neil Turcotte <Composer>, Simon Shaheen <Writer>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:18""","","yes","no","Initializing phase 1. Destruction mode has been activated. All identified personnel are seen as a direct threat. This sequence cannot be aborted. Friendly personnel are required to evacuate. Locating enemy. Enemy located. Termination is imminent. Fuck the place up. In Orbit Dubz. Welcome to your demise. Fucking destroyed. DSTRTN. Mother fucking.

Initializing phase 2 of the destruction sequence. Previous actions stated will be carried out with 2x the power of the last attack. That means your next action should be to disperse immediately. Enemy location. Termination is imminent. Tear out their fucking souls. DSTRTN Terminate. Welcome to your demise. Fuck the place up. Target eliminated.","","","Neil Turcotte,Simon Shaheen","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c8",="1",="4","Nightmare","","In Orbit Dubz","QZWDD2257336","$0.91 ($1.29 SRLP) - T3","Dubstep","No Linguistic Content","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Writer>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:01:45""","","no","no","","","","Simon Shaheen","False","False",
"Audio","6716729f126997c258b6ff12","Terror","","Ennaut","EDM Spotlight","Dirtysnatcha Records","6/3/2022","6/3/2022",="198342500231","DSR54","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/23/2024","10/23/2024","josh.erickson@ingrooves.com","10/23/2024","10/23/2024",,,"AudioTrack","6716729f126997c258b6ff11",="1",="1","Terror","","Ennaut","USLZJ2296710","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Jason Moss <Writer>, Jason Moss <Composer>","DistrySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:51""","","no","no","It’s like if not for one mistake you you’ll make 2 then 3","","","Jaosn Moss","False","False",
"Audio","671672a0126997c258b6ff16","LIGMA","","BBX, JONOMATIC, Geeku","EDM Spotlight","Dirtysnatcha Records","12/1/2021","12/1/2021",="198342492208","DSR45","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/23/2024",,,"AudioTrack","671672a0126997c258b6ff15",="1",="1","LIGMA","","BBX, JONOMATIC, Geeku","GBWUL2171015","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Jonathan Ely <Writer>, Jonathan Ely <Composer>, Nakeem Richardson <Writer>, Nakeem Richardson <Composer>, Jordan Reid <Writer>, Jordan Reid <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:45""","","yes","no","Ligma
Ligma what you ask?
Lick my balls
Lick my balls
Lick my balls
sigma
sigma what
sigma dick
buffa
buffa what
buffa deez nuts
ligma
ligma balls fit in your mouth son
kisma
kisma what i hear you say
kisma dick
Ligma
Ligma what you ask?
Ligma balls
Ligma balls
Ligma balls
sigma
sigma what
sigma dick
buffa
buffa what
buffa deez nuts
ligma
ligma balls fit in your mouth son
kisma
kisma what i hear you say
kisma dick","","","Jordan Reid,Nakeem Richardson,Jonathan Ely","False","False",
"Audio","67167379126997c258b704d0","FLU","","PROTOCOL","EDM Spotlight","Dirtysnatcha Records","12/9/2022","12/9/2022",="198342498040","DSR84","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","67167379126997c258b704cf",="1",="1","FLU","","PROTOCOL","QZWDD2296532","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Chad Page <Writer>, Chad Page <Composer>, Jacob Kramer <Writer>, Jacob Kramer <Composer>, Drew White <Writer>, Drew White <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:12""","","no","no","Tummy make my flu go aghh. Tummy make my flu go. Tummy make my flue agh ugh. agh ugh. agh ugh. Tummy make my flu go. Tummy make my flu go. Tummy make my flu. tummy make my flu go agh ugh agh ugh agh ugh. syc ahh ha hee hu","","","Chad Page,Jacob Kramer,Drew White","False","False",
"Audio","6716736f126997c258b704b0","Assertion","","Aalioura","EDM Spotlight","Dirtysnatcha Records","11/11/2022","11/11/2022",="198342502129","DSR76","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716736f126997c258b704af",="1",="1","Assertion","","Aalioura","QZWDD2238845","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Jumana Khdour <Writer>, Jumana Khdour <Composer>","Dirtysnatcha Records Publishing <ASCAP>","yes","","","=""00:04:25""","","yes","no","I'll take whats mine
I'm a break shit

I'll take whats mine
I'm a break shit

Parental Discretion is advised

I'm a breal shit

I'll take whats mine
I'm a break shit

I'll take whats mine

I'm a break shit

Parental Discretion is advised

I'm a break shit","","","Jumana Khdour","False","False",
"Audio","6716736f126997c258b704a7","Upsurge","","Morva, J.A.D.P.","EDM Spotlight","Dirtysnatcha Records","11/17/2023","11/17/2023",="197999205919","DSR110","$4.90 ($6.99 SRLP) - S7","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","6716736f126997c258b704a1",="1",="1","Solemn","","Morva, Darkmagic, J.A.D.P.","QZWDE2358069","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","David Antenozio <Writer>, David Antenozio <Composer>, Lorenzo Puglisi <Writer>, Lorenzo Puglisi <Composer>, Daniel Miller <Writer>, Daniel Miller <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:04:19""","","no","no","Guess who's back. Guess who's back. Guess who's back. One, two, three rip apart.","","","David Antenozio,Lorenzo Puglisi,Daniel Miller","False","False",
"Audio","6716736f126997c258b704a7","Upsurge","","Morva, J.A.D.P.","EDM Spotlight","Dirtysnatcha Records","11/17/2023","11/17/2023",="197999205919","DSR110","$4.90 ($6.99 SRLP) - S7","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","6716736f126997c258b704a2",="1",="2","Feel Like","","Morva, J.A.D.P.","QZWV32351830","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Lorenzo Puglisi <Writer>, Lorenzo Puglisi <Composer>, Daniel Miller <Writer>, Daniel Miller <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:54""","","no","no","You make me feel like. My worries with you can end. You make me feel like. Loving you. Whenever you can love me love me. You make me loving. Love me baby you could love me.","","","Daniel miller,Lorenzo Puglisi","False","False",
"Audio","6716736f126997c258b704a7","Upsurge","","Morva, J.A.D.P.","EDM Spotlight","Dirtysnatcha Records","11/17/2023","11/17/2023",="197999205919","DSR110","$4.90 ($6.99 SRLP) - S7","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","6716736f126997c258b704a3",="1",="3","Galaxy","","Morva, J.A.D.P.","QZWV32351843","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Lorenzo Puglisi <Writer>, Lorenzo Puglisi <Composer>, Daniel Miller <Writer>, Daniel Miller <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:04:34""","","no","no","I can go without you. I can go without you. I can go without you. I can 
I can go without you","","","Lorenzo Puglisi,Daniel Miller","False","False",
"Audio","6716736f126997c258b704a7","Upsurge","","Morva, J.A.D.P.","EDM Spotlight","Dirtysnatcha Records","11/17/2023","11/17/2023",="197999205919","DSR110","$4.90 ($6.99 SRLP) - S7","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","6716736f126997c258b704a4",="1",="4","Secrets","","Morva, J.A.D.P.","QZWV32351851","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Lorenzo Puglisi <Writer>, Lorenzo Puglisi <Composer>, Daniel Miller <Writer>, Daniel Miller <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:37""","","no","no","I got secrets you couldn't handle. A heart so humble its fragile. i dont know if your chance is enough. if you're someone to trust.
I got secrets you couldn't handle. A heart so humble its fragile
I got secrets you couldn't handle. A heart so humble its fragile. i dont know if your chance is enough. if you're someone to trust.
You couldn't handle
I got secrets you couldn't handle. A heart so humble its fragile
I got secrets you couldn't handle. A heart so humble its fragile. i dont know if your chance is enough. if you're someone to trust.
You couldn't handle","","","Lorenzo Puglisi,Daniel Miller","False","False",
